ID,present_skills,missing_skills
12693146,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14849103,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
10100240,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22894544,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
19928941,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
39027764,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
23818675,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
24953126,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
22718826,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
24361598,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
20681037,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16924279,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
30311725,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29061628,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
33023370,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
32773331,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
10820510,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28949406,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12826414,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
63083944,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22546476,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
90032884,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
27187994,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
30397268,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
78298706,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11650031,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12695537,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
31392754,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
23143731,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26130673,['data analysis'],"['sql', 'machine learning', 'nlp', 'statistics', 'excel', 'python']"
25070914,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
37913536,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14278888,['data analysis'],"['sql', 'machine learning', 'nlp', 'statistics', 'excel', 'python']"
28831442,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
98086373,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
23673025,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
10070224,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28290448,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
24559558,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28862054,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14536764,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
37087371,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
12191094,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12920612,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
14009087,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
91197243,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12545844,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
31292364,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11902276,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18436190,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
23771896,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
25413261,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
49119887,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27000192,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27257013,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
45900271,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22560013,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
24977396,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
14364597,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
59346975,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11850315,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
24710433,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
21297828,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26330995,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
30642458,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19503224,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
36107065,"['data analysis', 'sql', 'excel', 'statistics']","['machine learning', 'nlp', 'python']"
10554045,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29525715,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
15917885,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
12567516,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
21478007,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
24590489,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14667659,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19929506,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
31220062,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26173524,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
85973397,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
18133495,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14128006,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
16620172,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
25001005,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
19497420,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
37375999,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
11160414,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
85766635,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16226743,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
61319162,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
38056161,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
65237556,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
75329822,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11624880,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
31211074,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
21669215,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
19558834,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
53701275,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22455205,"['data analysis', 'excel', 'statistics']","['machine learning', 'python', 'nlp', 'sql']"
20966771,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19072267,"['data analysis', 'excel', 'statistics']","['machine learning', 'python', 'nlp', 'sql']"
21321598,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11842274,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
21549195,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
36671891,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
51415089,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
28531493,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
16103783,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11635137,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
13129275,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
20470943,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
23015611,"['machine learning', 'excel']","['sql', 'data analysis', 'nlp', 'statistics', 'python']"
34712719,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14910300,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
21386255,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
88651471,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22861181,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
45462344,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
24677466,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
23602130,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
13915715,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
13727873,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
93828034,"['data analysis', 'excel']","['sql', 'machine learning', 'nlp', 'statistics', 'python']"
24491862,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29329075,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
33072201,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
23631724,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14611516,['python'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'excel']"
32441790,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12237267,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
42332765,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26127853,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
10926726,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14966165,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
22754014,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
28975482,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
21663616,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
10873344,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
41590605,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
23048999,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
74552449,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
79041971,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
77156708,['sql'],"['machine learning', 'data analysis', 'nlp', 'statistics', 'excel', 'python']"
24580361,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
34953092,"['python', 'machine learning', 'sql']","['statistics', 'data analysis', 'nlp', 'excel']"
17189156,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19920687,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26579709,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29093426,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
33286293,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
29552167,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
69243180,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26987539,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
17276884,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22615491,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
45167858,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
13982572,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
3547447,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
98965485,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
38897568,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12021752,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
19149865,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29839396,"['python', 'data analysis', 'excel', 'statistics']","['machine learning', 'nlp', 'sql']"
15856762,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18208580,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
17396388,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
28419927,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
87867370,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27120528,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
70667011,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
36302399,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
89049979,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
43375498,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
30713796,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18805506,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
39247950,"['data analysis', 'sql']","['machine learning', 'nlp', 'statistics', 'excel', 'python']"
30127072,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
11065180,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11637468,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
54421668,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
13393401,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
71422121,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18457785,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
21856577,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
21645690,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
25780596,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
34185495,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
35483925,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19374660,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
34758680,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
21297521,"['sql', 'excel', 'nlp']","['machine learning', 'statistics', 'data analysis', 'python']"
23323001,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
25080805,"['data analysis', 'excel', 'statistics']","['machine learning', 'python', 'nlp', 'sql']"
27606527,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
33872500,['data analysis'],"['sql', 'machine learning', 'nlp', 'statistics', 'excel', 'python']"
18172739,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
32980197,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11672279,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
33135102,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
20850529,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
34783330,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
33370664,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
17823436,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15553584,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
39569771,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11842348,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
36905896,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
13173522,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25624652,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
11262933,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
10909673,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
98348532,"['data analysis', 'sql']","['machine learning', 'nlp', 'statistics', 'excel', 'python']"
19176318,"['sql', 'excel', 'statistics']","['machine learning', 'data analysis', 'nlp', 'python']"
17818707,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
17213671,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
31025785,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
60489316,['sql'],"['machine learning', 'data analysis', 'nlp', 'statistics', 'excel', 'python']"
60182829,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
21796843,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
65864767,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11773925,"['data analysis', 'excel']","['sql', 'machine learning', 'nlp', 'statistics', 'python']"
26673507,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
72876163,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
18824120,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27884470,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
64589506,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
29406313,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
16300459,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
20992320,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
73157997,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28895997,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28051330,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
25162378,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
99124477,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
17131084,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19437318,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
35564026,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16407619,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
10329506,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19911786,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
96493528,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
35492909,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25200253,['sql'],"['machine learning', 'data analysis', 'nlp', 'statistics', 'excel', 'python']"
68781345,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
14391434,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14626780,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28989677,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
41651672,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
18645964,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
18278509,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
18369400,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
11266906,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
31710562,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
39142536,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
21756639,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
31273413,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12386670,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
93576192,['data analysis'],"['sql', 'machine learning', 'nlp', 'statistics', 'excel', 'python']"
15306049,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
31114531,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
21060367,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
17325147,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
23752500,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
20149476,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
54100393,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
11187796,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
39470264,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
12413512,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14879257,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
46055835,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
33344933,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
24983760,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29148871,['data analysis'],"['sql', 'machine learning', 'nlp', 'statistics', 'excel', 'python']"
28325193,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
15265464,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
24349611,['data analysis'],"['sql', 'machine learning', 'nlp', 'statistics', 'excel', 'python']"
19508520,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22800977,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
36758947,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11555549,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
32318506,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
73497035,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
12777487,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
36379931,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26069113,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
41950126,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
20488267,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22593054,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25561640,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
43622023,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18319061,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25923361,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18106533,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
50432401,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19724031,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28471099,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
22848179,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
37220856,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
78107631,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
21867728,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
37472265,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
17033567,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
